1.000000000000000021e-02 1.000000000000000000e+10 9.477527313606244619e-03 1.003297273027949021e+00 9.879305087519539449e-06
1.000000000000000021e-02 1.232846739442067909e+10 9.476702480364473935e-03 9.748594336138627359e-01 1.218530423156422964e-05
1.000000000000000021e-02 1.519911082952932930e+10 9.471216061761829341e-03 9.464419504098158242e-01 1.498385853183585067e-05
1.000000000000000021e-02 1.873817422860387039e+10 9.480784484433570428e-03 9.200236807628346947e-01 1.834279667017138944e-05
1.000000000000000021e-02 2.310129700083158112e+10 9.484093245714513704e-03 8.934308476212131644e-01 2.259978634571294841e-05
1.000000000000000021e-02 2.848035868435805130e+10 9.481953999328187471e-03 8.678761304575834945e-01 2.761468484979680014e-05
1.000000000000000021e-02 3.511191734215128326e+10 9.459369038197834242e-03 8.393769090409276545e-01 3.399399496728457869e-05
1.000000000000000021e-02 4.328761281083061218e+10 9.478894609973132629e-03 8.175376173073034547e-01 4.213120452232296012e-05
1.000000000000000021e-02 5.336699231206301880e+10 9.486010365692512311e-03 7.943882487559046357e-01 5.185896042071243197e-05
1.000000000000000021e-02 6.579332246575682068e+10 9.480371229726071089e-03 7.705396056510169789e-01 6.385887787210519349e-05
1.000000000000000021e-02 8.111308307896888733e+10 9.440044449678143546e-03 7.445953817306604217e-01 7.847998433472746160e-05
1.000000000000000021e-02 1.000000000000000000e+11 9.463761014002702865e-03 7.249271982581423357e-01 9.688115654466446171e-05
1.000000000000000021e-02 1.232846739442062988e+11 9.476706741339668144e-03 7.048234196403346807e-01 1.190274801900535973e-04
1.000000000000000021e-02 1.519911082952933044e+11 9.478021684694890731e-03 6.845458381224679423e-01 1.459358175630514969e-04
1.000000000000000021e-02 1.873817422860386963e+11 9.437954257001666611e-03 6.608707331841540134e-01 1.799701791842808025e-04
1.000000000000000021e-02 2.310129700083157959e+11 9.447050898946342951e-03 6.421936324568566778e-01 2.223932860109803988e-04
1.000000000000000021e-02 2.848035868435805054e+11 9.449508277740886406e-03 6.240278933199916445e-01 2.729080215817935185e-04
1.000000000000000021e-02 3.511191734215128174e+11 9.467692906353254376e-03 6.070339385855110237e-01 3.358746728070112248e-04
1.000000000000000021e-02 4.328761281083062134e+11 9.423749478037729554e-03 5.857917447993009619e-01 4.132253970059934843e-04
1.000000000000000021e-02 5.336699231206301880e+11 9.425832226349781240e-03 5.690669466679765254e-01 5.072834857206777372e-04
1.000000000000000021e-02 6.579332246575682373e+11 9.444138713782711247e-03 5.536379079026606531e-01 6.227367796033339651e-04
1.000000000000000021e-02 8.111308307896888428e+11 9.455804282938379268e-03 5.381424588140610865e-01 7.688289212972869869e-04
1.000000000000000021e-02 1.000000000000000000e+12 9.459765658949629424e-03 5.226772871134672815e-01 9.509010657651141476e-04
1.000000000000000021e-02 1.232846739442062988e+12 9.463272664408977491e-03 5.076295863627512395e-01 1.171920110421200952e-03
1.000000000000000021e-02 1.519911082952933105e+12 9.419466168059852096e-03 4.902922970638475264e-01 1.430335210834431971e-03
1.000000000000000021e-02 1.873817422860386963e+12 9.431158815221718505e-03 4.765841730399139053e-01 1.763801373134027102e-03
1.000000000000000021e-02 2.310129700083158203e+12 9.443985676100184745e-03 4.633832798494664784e-01 2.171676898162475805e-03
1.000000000000000021e-02 2.848035868435805176e+12 9.451874753267646909e-03 4.505104139146972053e-01 2.676042869353860171e-03
1.000000000000000021e-02 3.511191734215126953e+12 9.403580636533261788e-03 4.348758811614321096e-01 3.308095916000924029e-03
